refID,pos,ref,fA,fC,fG,fU,rA,rC,rG,rU,f_total,r_total,edited,unedited,rsedited,rsunedited,total,rstotal,editp,rseditp,binomial,bBH,refID_1,ref_1,fA_1,fC_1,fG_1,fU_1,rA_1,rC_1,rG_1,rU_1,f_total_1,r_total_1,edited_1,unedited_1,rsedited_1,rsunedited_1,total_1,rstotal_1,editp_1,rseditp_1,binomial_1,bBH_1,refID_2,ref_2,fA_2,fC_2,fG_2,fU_2,rA_2,rC_2,rG_2,rU_2,f_total_2,r_total_2,edited_2,unedited_2,rsedited_2,rsunedited_2,total_2,rstotal_2,editp_2,rseditp_2,binomial_2,bBH_2,refID_3,ref_3,fA_3,fC_3,fG_3,fU_3,rA_3,rC_3,rG_3,rU_3,f_total_3,r_total_3,edited_3,unedited_3,rsedited_3,rsunedited_3,total_3,rstotal_3,editp_3,rseditp_3,binomial_3,bBH_3
Phylloglossum_drummondii_cp_1kb,84969,C,0,341,0,46185,0,0,90,0,46526,90,46185,341,0,90,46526,90,0.9926707647336973,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,239,0,51708,0,0,83,0,51947,83,51708,239,0,83,51947,83,0.9953991568329259,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,364,0,44102,0,0,80,0,44466,80,44102,364,0,80,44466,80,0.9918139702244412,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,118,0,11517,0,0,42,0,11635,42,11517,118,0,42,11635,42,0.9898581865062313,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,85246,C,0,2105,0,33956,0,0,95,0,36061,95,33956,2105,0,95,36061,95,0.9416266881118105,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,2347,0,40968,0,0,82,0,43315,82,40968,2347,0,82,43315,82,0.945815537342722,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,2441,0,33169,0,0,79,0,35610,79,33169,2441,0,79,35610,79,0.9314518393709632,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,3832,0,6315,0,0,36,0,10147,36,6315,3832,0,36,10147,36,0.6223514339213561,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,85813,C,0,300,0,43179,0,0,57,0,43479,57,43179,300,0,57,43479,57,0.993100117298006,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,252,0,46708,0,0,66,0,46960,66,46708,252,0,66,46960,66,0.9946337308347529,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,154,0,41606,0,0,55,0,41760,55,41606,154,0,55,41760,55,0.9963122605363984,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,258,0,9648,0,0,36,0,9906,36,9648,258,0,36,9906,36,0.9739551786795881,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,85814,C,0,20090,0,23366,0,0,61,0,43456,61,23366,20090,0,61,43456,61,0.5376932989690721,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,19515,0,27363,0,0,67,0,46878,67,27363,19515,0,67,46878,67,0.5837066427748624,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,18111,0,23599,0,0,58,0,41710,58,23599,18111,0,58,41710,58,0.5657875809158475,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,7121,0,2827,0,0,38,0,9948,38,2827,7121,0,38,9948,38,0.28417772416566145,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,85825,C,0,840,0,42396,0,0,79,0,43236,79,42396,840,0,79,43236,79,0.980571745767416,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,779,0,46190,0,0,77,0,46969,77,46190,779,0,77,46969,77,0.9834145926036322,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,656,0,41314,0,0,65,0,41970,65,41314,656,0,65,41970,65,0.9843697879437694,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,452,0,9530,0,0,39,0,9982,39,9530,452,0,39,9982,39,0.9547184932879182,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,85856,C,0,9442,0,27730,0,0,133,0,37172,133,27730,9442,0,133,37172,133,0.745991606585602,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,8972,0,32285,0,0,140,0,41257,140,32285,8972,0,140,41257,140,0.7825338730397265,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,7058,0,28773,0,0,127,0,35831,127,28773,7058,0,127,35831,127,0.8030197315174011,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,4330,0,3568,0,0,47,0,7898,47,3568,4330,0,47,7898,47,0.4517599392251203,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,85861,C,0,655,0,35982,0,0,139,0,36637,139,35982,655,0,139,36637,139,0.982121898627071,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,591,0,40337,0,0,150,0,40928,150,40337,591,0,150,40928,150,0.9855600078186083,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,493,0,35151,0,0,143,0,35644,143,35151,493,0,143,35644,143,0.9861687801593536,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,328,0,7434,0,0,50,0,7762,50,7434,328,0,50,7762,50,0.9577428497809842,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,85874,C,0,8319,0,29207,0,0,148,0,37526,148,29207,8319,0,148,37526,148,0.7783137024996003,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,7206,0,33802,0,0,154,0,41008,154,33802,7206,0,154,41008,154,0.8242781896215373,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,5317,0,31326,0,0,145,0,36643,145,31326,5317,0,145,36643,145,0.8548972518625658,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,4007,0,3925,0,0,47,0,7932,47,3925,4007,0,47,7932,47,0.4948310640443772,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,85905,C,0,2110,0,21179,0,0,173,0,23289,173,21179,2110,0,173,23289,173,0.9093992872171411,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1750,0,23494,0,0,172,0,25244,172,23494,1750,0,172,25244,172,0.9306765964189511,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1328,0,23101,0,0,160,0,24429,160,23101,1328,0,160,24429,160,0.9456383806132056,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,802,0,4484,0,0,49,0,5286,49,4484,802,0,49,5286,49,0.8482784714339765,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,85918,C,0,844,0,21930,0,0,170,0,22774,170,21930,844,0,170,22774,170,0.9629401949591639,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,722,0,24370,0,0,163,0,25092,163,24370,722,0,163,25092,163,0.9712258887294756,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,590,0,23815,0,0,159,0,24405,159,23815,590,0,159,24405,159,0.9758246261012088,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,355,0,4750,0,0,47,0,5105,47,4750,355,0,47,5105,47,0.930460333006856,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,87287,C,0,565,0,49644,0,0,143,0,50209,143,49644,565,0,143,50209,143,0.988747037383736,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,518,0,54513,0,0,153,0,55031,153,54513,518,0,153,55031,153,0.9905871236212317,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,543,0,46507,0,0,138,0,47050,138,46507,543,0,138,47050,138,0.9884590860786397,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,151,0,28733,0,0,39,0,28884,39,28733,151,0,39,28884,39,0.9947721922171444,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,87467,C,0,757,0,39108,0,0,65,0,39865,65,39108,757,0,65,39865,65,0.9810109118274175,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,712,0,43448,0,0,70,0,44160,70,43448,712,0,70,44160,70,0.9838768115942029,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,894,0,37432,0,0,63,0,38326,63,37432,894,0,63,38326,63,0.9766737984657935,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,633,0,24097,0,0,16,0,24730,16,24097,633,0,16,24730,16,0.9744035584310554,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,87748,C,0,3588,0,32430,0,0,117,0,36018,117,32430,3588,0,117,36018,117,0.9003831417624522,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,3689,0,37786,0,0,105,0,41475,105,37786,3689,0,105,41475,105,0.9110548523206751,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,4306,0,32868,0,0,182,0,37174,182,32868,4306,0,182,37174,182,0.8841663528272449,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,3515,0,17974,0,0,50,0,21489,50,17974,3515,0,50,21489,50,0.8364279398762158,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,88302,C,0,3822,0,764,0,0,48,0,4586,48,764,3822,0,48,4586,48,0.1665939816833842,0.0,2.199106160754649e-184,1.0312506242317673e-182,Phylloglossum_drummondii_cp_1kb,C,0,4394,0,1058,0,0,104,0,5452,104,1058,4394,0,104,5452,104,0.19405722670579603,0.0,8.70564270711e-312,9.57193628516997e-310,Phylloglossum_drummondii_cp_1kb,C,0,2608,0,372,0,0,90,0,2980,90,372,2608,0,90,2980,90,0.12483221476510067,0.0,4.5252214053317065e-57,4.304187488503623e-55,Phylloglossum_drummondii_cp_1kb,C,0,754,0,89,0,0,102,0,843,102,89,754,0,102,843,102,0.1055753262158956,0.0,5.627081732021845e-11,4.46820130107477e-9
Phylloglossum_drummondii_cp_1kb,88558,C,0,236,0,30785,0,0,95,0,31021,95,30785,236,0,95,31021,95,0.9923922504110119,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,220,0,33542,0,0,80,0,33762,80,33542,220,0,80,33762,80,0.9934837983531781,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,346,0,28667,0,0,86,0,29013,86,28667,346,0,86,29013,86,0.9880743115155275,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1561,0,15900,0,0,17,0,17461,17,15900,1561,0,17,17461,17,0.9106007674245461,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,88636,C,0,274,0,31813,0,0,92,0,32087,92,31813,274,0,92,32087,92,0.9914607161778913,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,288,0,33641,0,0,92,0,33929,92,33641,288,0,92,33929,92,0.9915116861681748,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,328,0,29441,0,0,91,0,29769,91,29441,328,0,91,29769,91,0.988981826732507,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,499,0,16383,0,0,32,0,16882,32,16383,499,0,32,16882,32,0.9704418907712357,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,88939,C,0,432,0,32308,0,0,68,0,32740,68,32308,432,0,68,32740,68,0.9868051313378131,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,367,0,32557,0,0,93,0,32924,93,32557,367,0,93,32924,93,0.9888531162677682,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,340,0,28879,0,0,82,0,29219,82,28879,340,0,82,29219,82,0.9883637359252541,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,607,0,17213,0,0,44,0,17820,44,17213,607,0,44,17820,44,0.9659371492704826,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,88963,C,0,2279,0,22047,0,0,72,0,24326,72,22047,2279,0,72,24326,72,0.9063142316862616,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,2126,0,23274,0,0,86,0,25400,86,23274,2126,0,86,25400,86,0.9162992125984252,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,2184,0,17735,0,0,74,0,19919,74,17735,2184,0,74,19919,74,0.8903559415633315,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,1321,0,11381,0,0,44,0,12702,44,11381,1321,0,44,12702,44,0.8960006298220753,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,89718,G,0,0,268,0,0,1835,0,4749,268,6584,4749,1835,0,268,6584,268,0.7212940461725394,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,305,0,0,1903,0,5744,305,7647,5744,1903,0,305,7647,305,0.7511442395710736,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,270,0,0,492,0,2206,270,2698,2206,492,0,270,2698,270,0.8176426982950333,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,55,0,0,351,0,983,55,1334,983,351,0,55,1334,55,0.7368815592203898,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,90062,G,0,0,323,0,0,1206,0,3794,323,5000,3794,1206,0,323,5000,323,0.7588,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,426,0,0,1277,0,4654,426,5931,4654,1277,0,426,5931,426,0.7846906086663294,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,390,0,0,1106,0,2608,390,3714,2608,1106,0,390,3714,390,0.7022078621432418,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,77,0,0,288,0,669,77,957,669,288,0,77,957,77,0.6990595611285266,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,90494,G,0,0,209,0,0,101,0,3794,209,3895,3794,101,0,209,3895,209,0.9740693196405649,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,200,0,0,118,0,4283,200,4401,4283,118,0,200,4401,200,0.9731879118382186,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,250,0,0,117,0,2455,250,2572,2455,117,0,250,2572,250,0.9545101088646968,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,55,0,0,66,0,604,55,670,604,66,0,55,670,55,0.9014925373134328,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,90632,G,0,0,136,0,0,161,0,3444,136,3605,3444,161,0,136,3605,136,0.9553398058252427,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,171,0,0,148,0,4330,171,4478,4330,148,0,171,4478,171,0.9669495310406432,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,197,0,0,27,0,208,197,235,208,27,0,197,235,197,0.8851063829787233,0.0,1.2433196879674033e-236,1.3271286447118727e-234,Phylloglossum_drummondii_cp_1kb,G,0,0,42,0,0,246,0,657,42,903,657,246,0,42,903,42,0.7275747508305648,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,90982,G,0,0,126,0,0,23,0,2239,126,2262,2239,23,0,126,2262,126,0.9898320070733864,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,184,0,0,39,0,2653,184,2692,2653,39,0,184,2692,184,0.9855126300148589,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,578,0,0,38,0,2612,578,2650,2612,38,0,578,2650,578,0.9856603773584905,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,136,0,0,7,0,505,136,512,505,7,0,136,512,136,0.986328125,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,91059,G,0,0,88,0,0,135,0,1672,88,1807,1672,135,0,88,1807,88,0.9252905368013282,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,108,0,0,136,0,2075,108,2211,2075,136,0,108,2211,108,0.9384893713251922,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,304,0,0,170,0,1881,304,2051,1881,170,0,304,2051,304,0.9171136031204291,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,67,0,0,67,0,348,67,415,348,67,0,67,415,67,0.8385542168674699,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,91576,G,0,0,73,0,0,624,0,1062,73,1686,1062,624,0,73,1686,73,0.6298932384341637,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,87,0,0,576,0,1338,87,1914,1338,576,0,87,1914,87,0.6990595611285266,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,100,0,0,635,0,903,100,1538,903,635,0,100,1538,100,0.5871261378413524,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,28,0,0,153,0,59,28,212,59,153,0,28,212,28,0.2783018867924528,0.0,1.3306579932072891e-27,1.1025527079685534e-25
Phylloglossum_drummondii_cp_1kb,91594,G,0,0,78,0,0,67,0,1579,78,1646,1579,67,0,78,1646,78,0.9592952612393681,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,90,0,0,48,0,1812,90,1860,1812,48,0,90,1860,90,0.9741935483870968,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,106,0,0,90,0,1392,106,1482,1392,90,0,106,1482,106,0.9392712550607287,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,29,0,0,16,0,176,29,192,176,16,0,29,192,29,0.9166666666666666,0.0,3.9584133870094956e-207,4.028166011256314e-205
Phylloglossum_drummondii_cp_1kb,92158,G,0,0,604,0,0,295,0,1293,604,1588,1293,295,0,604,1588,604,0.8142317380352645,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,595,0,0,271,0,1532,595,1803,1532,271,0,595,1803,595,0.8496949528563505,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,361,0,0,284,0,1149,361,1433,1149,284,0,361,1433,361,0.801814375436148,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,201,0,0,80,0,101,201,181,101,80,0,201,181,201,0.5580110497237569,0.0,3.6622369411744595e-81,3.337890130340878e-79
Phylloglossum_drummondii_cp_1kb,92342,C,0,410,0,433,0,0,1913,0,843,1913,433,410,0,1913,843,1913,0.5136417556346382,0.0,4.11e-321,1.9993e-319,Phylloglossum_drummondii_cp_1kb,C,0,411,0,446,0,0,2365,0,857,2365,446,411,0,2365,857,2365,0.5204200700116686,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,C,0,174,0,109,0,0,1623,0,283,1623,109,174,0,1623,283,1623,0.38515901060070673,0.0,9.062399296672012e-66,8.764374084902261e-64,Phylloglossum_drummondii_cp_1kb,C,0,226,0,32,0,0,302,0,258,302,32,226,0,302,258,302,0.12403100775193798,0.0,2.5289986234506787e-6,0.00019781864978879322
Phylloglossum_drummondii_cp_1kb,92347,G,0,0,844,0,0,62,0,1760,844,1822,1760,62,0,844,1822,844,0.9659714599341384,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,850,0,0,71,0,2225,850,2296,2225,71,0,850,2296,850,0.9690766550522648,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,283,0,0,84,0,1415,283,1499,1415,84,0,283,1499,283,0.9439626417611742,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,257,0,0,14,0,275,257,289,275,14,0,257,289,257,0.9515570934256056,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,92371,G,0,0,661,0,0,218,0,1518,661,1736,1518,218,0,661,1736,661,0.8744239631336406,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,687,0,0,270,0,1998,687,2268,1998,270,0,687,2268,687,0.8809523809523809,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,366,0,0,240,0,1288,366,1528,1288,240,0,366,1528,366,0.8429319371727748,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,192,0,0,132,0,136,192,268,136,132,0,192,268,192,0.5074626865671642,0.0,3.108921769313441e-101,2.8837312854034368e-99
Phylloglossum_drummondii_cp_1kb,92419,G,0,0,444,0,0,63,0,1212,444,1275,1212,63,0,444,1275,444,0.9505882352941176,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,489,0,0,70,0,1690,489,1760,1690,70,0,489,1760,489,0.9602272727272727,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,388,0,0,67,0,1164,388,1231,1164,67,0,388,1231,388,0.9455727051177905,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,142,0,0,25,0,198,142,223,198,25,0,142,223,142,0.8878923766816144,0.0,5.6506658945492895e-226,5.835217199381121e-224
Phylloglossum_drummondii_cp_1kb,94192,G,0,0,2,0,0,653,0,1922,2,2575,1922,653,0,2,2575,2,0.7464077669902912,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,6,0,0,769,0,2856,6,3625,2856,769,0,6,3625,6,0.7878620689655172,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,4,0,0,37,0,893,4,930,893,37,0,4,930,4,0.9602150537634409,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,3,0,0,159,0,96,3,255,96,159,0,3,255,3,0.3764705882352941,0.0,4.5471763949817386e-57,3.971769115333424e-55
Phylloglossum_drummondii_cp_1kb,94483,G,0,0,15,0,0,263,0,3536,15,3799,3536,263,0,15,3799,15,0.9307712555935772,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,27,0,0,261,0,3727,27,3988,3727,261,0,27,3988,27,0.9345536609829489,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,6,0,0,249,0,2923,6,3172,2923,249,0,6,3172,6,0.9215006305170239,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,24,0,0,73,0,217,24,290,217,73,0,24,290,24,0.7482758620689656,0.0,7.092549324152035e-215,7.288289778539173e-213
Phylloglossum_drummondii_cp_1kb,109593,G,5,0,50,0,0,176,0,16430,55,16606,16430,176,5,50,16606,55,0.98940142117307,0.09090909090909091,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,48,0,0,161,0,10362,48,10523,10362,161,0,48,10523,48,0.9847001805568755,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,64,0,0,189,0,9117,64,9306,9117,189,0,64,9306,64,0.9796905222437138,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,42,0,0,439,0,1068,42,1507,1068,439,0,42,1507,42,0.7086927670869276,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,109653,G,0,0,71,0,0,7193,0,12194,71,19387,12194,7193,0,71,19387,71,0.6289781812554804,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,44,0,0,356,0,12991,44,13347,12991,356,0,44,13347,44,0.9733273394770361,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,68,0,0,436,0,11893,68,12329,11893,436,0,68,12329,68,0.9646362235379998,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,50,0,0,1139,0,935,50,2074,935,1139,0,50,2074,50,0.45081967213114754,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,109884,G,0,0,54,7,6900,429,0,11688,61,19017,11688,7329,0,61,19017,61,0.6146079823315981,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,42,0,0,429,0,13227,42,13656,13227,429,0,42,13656,42,0.968585237258348,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,90,0,0,388,0,11364,90,11752,11364,388,0,90,11752,90,0.9669843430905378,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,41,0,0,299,0,1444,41,1743,1444,299,0,41,1743,41,0.8284566838783706,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,109890,G,0,0,55,7,6640,968,0,11406,62,19014,11406,7608,0,62,19014,62,0.5998737772167876,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,46,0,0,912,0,13104,46,14016,13104,912,0,46,14016,46,0.934931506849315,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,93,0,0,717,0,11251,93,11968,11251,717,0,93,11968,93,0.9400902406417112,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,44,0,0,358,0,1385,44,1743,1385,358,0,44,1743,44,0.7946069994262766,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,109896,G,7,0,51,0,0,507,0,18021,58,18528,18021,507,7,51,18528,58,0.9726360103626943,0.1206896551724138,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,47,0,0,509,0,13530,47,14039,13530,509,0,47,14039,47,0.9637438564000285,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,92,0,0,497,0,11425,92,11922,11425,497,0,92,11922,92,0.9583123636973662,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,45,0,0,370,0,1383,45,1753,1383,370,0,45,1753,45,0.7889332572732458,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,110103,G,0,2,33,0,0,3566,8,5646,35,9220,5646,3574,0,35,9220,35,0.6123644251626899,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,23,0,0,4082,0,6990,23,11072,6990,4082,0,23,11072,23,0.6313222543352601,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,57,0,0,2912,0,5883,57,8795,5883,2912,0,57,8795,57,0.6689027856736782,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,42,0,0,517,0,815,42,1332,815,517,0,42,1332,42,0.6118618618618619,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,110356,G,13,0,60,0,0,2142,0,14388,73,16530,14388,2142,13,60,16530,73,0.8704174228675136,0.1780821917808219,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,58,0,0,1758,0,17881,58,19639,17881,1758,0,58,19639,58,0.9104842405417791,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,80,0,0,2802,0,13008,80,15810,13008,2802,0,80,15810,80,0.8227703984819734,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,37,0,0,1216,0,858,37,2074,858,1216,0,37,2074,37,0.4136933461909354,0.0,0.0,0.0
Phylloglossum_drummondii_cp_1kb,110642,G,60,0,57,0,0,5442,0,10721,117,16163,10721,5442,60,57,16163,117,0.6633050795025676,0.5128205128205128,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,49,0,0,3324,0,14263,49,17587,14263,3324,0,49,17587,49,0.8109967589696935,0.0,0.0,0.0,Phylloglossum_drummondii_cp_1kb,G,0,0,79,0,0,15039,0,1823,79,16862,1823,15039,0,79,16862,79,0.10811291661724588,0.0,9.570029773642392e-201,1.0029391202777227e-198,Phylloglossum_drummondii_cp_1kb,G,0,0,39,0,0,1326,0,946,39,2272,946,1326,0,39,2272,39,0.4163732394366197,0.0,0.0,0.0
